IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [iPerf] [Call Average] [Throughput] UL Avg TP,[Call Test] [iPerf] [Call Average] [Throughput] DL Avg TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[NR5G] [Throughput] PUSCH TP,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
1,1,,,-73.9599667,40.8174767,2026-01-24 20:54:05.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,,,-73.9599667,40.8174767,2026-01-24 20:54:06.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,,,-73.9599667,40.8174767,2026-01-24 20:54:07.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,,,-73.9599667,40.8174767,2026-01-24 20:54:08.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,N41(40),,378,-91.000000,6.000000,,,,,,,,,,,,,,,,,
5,1,,,-73.9599667,40.8174767,2026-01-24 20:54:09.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,,,-73.9599667,40.8174767,2026-01-24 20:54:10.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,,,-73.9599667,40.8174767,2026-01-24 20:54:12.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,N41(40),,378,-90.000000,6.000000,,,,,,,,,,,,,,,,,
8,1,,,-73.9599667,40.8174767,2026-01-24 20:54:13.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,,,-73.9599667,40.8174767,2026-01-24 20:54:13.864,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,MeasureStart,,,,,
10,1,,,-73.9599667,40.8174767,2026-01-24 20:54:13.864,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,START,,,,,
11,1,,,-73.9599667,40.8174767,2026-01-24 20:54:13.864,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,Iperf Download Call Start,,,,,
12,1,,,-73.9599667,40.8174767,2026-01-24 20:54:14.000,_20260124_155401_CH03_REF_TMO-NSA_UDP DOWNLINK 200MB_NJ DUT REF_L3.dml,,,,,,,,,,,,,,,,,,,,,,,,,
